"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-04","0.00","D,,S","76","H,,S","87",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-05",,,"75","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-06","0.00","D,,S","74","H,,S","86",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-07","0.00","D,,S","75","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-08","0.00","D,,S","74","H,,S","85",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-09","0.00","D,,S","74","H,,S","85",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-10","0.00","D,,S","73","H,,S",,,"62",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-11",,,"70","H,,S","83",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-12",,,"72","H,,S",,,"63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-13","0.00","D,,S","73","H,,S","81",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-14","0.00","D,,S","80","H,,S","87",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-15","0.00","D,,S","74","H,,S","87",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-16",,,"73","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-17","0.00","D,,S","73","H,,S","83",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-18","0.00","D,,S","72","H,,S","84",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-19","0.00","D,,S","75","H,,S",,,"63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-20","0.00","D,,S","77","H,,S","86",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-21","0.00","D,,S","74","H,,S","86",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-22","0.00","D,,S","75","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-23","0.04",",,S","74","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-24","0.16",",,S","76","H,,S","84",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-25","0.00",",,S","76","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-26","0.00","D,,S","74","H,,S","88",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-27","0.00","D,,S","76","H,,S","87",",,S","64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-28","0.00","D,,S","75","H,,S","88",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-29","0.00","D,,S","76","H,,S","89",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-30","0.04",",,S","74","H,,S","81",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-07-31","0.31",",,S","75","H,,S","84",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-01","0.08",",,S","78","H,,S","87",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-02","0.00",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-03",,,"73","H,,S","88",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-04","0.00","D,,S","77","H,,S","86",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-05",,,"74","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-06","0.00","D,,S","77","H,,S",,,"66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-07","0.12",",,S","73","H,,S","82",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-08","0.00",",,S","76","H,,S","84",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-09","0.24",",,S","73","H,,S","76",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-10","0.39",",,S","74","H,,S","83",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-11","0.24",",,S","72","H,,S","81",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-12","0.16",",,S","72","H,,S","84",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-13","0.00",",,S","76","H,,S","87",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-14","0.00",",,S","74","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-15","1.57",",,S","76","H,,S",,,"69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-16","0.00",",,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-17","0.00","D,,S","77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-18","0.00","D,,S","75","H,,S","85",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-19",,,"75","H,,S",,,"65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-20",,,"77","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-21",,,"75","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-22","0.00","D,,S","75","H,,S","86",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-23",,,"77","H,,S",,,"64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-24",,,"74","H,,S","84",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-25","0.04",",,S","76","H,,S","85",",,S","64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-26","0.00",",,S","75","H,,S","87",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-27","0.00","D,,S","77","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-28","0.20","D,,S","76","H,,S",,,"68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-29",,,"81","H,,S",,,"69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-30",,,"78","H,,S",,,"67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-08-31","0.00","D,,S","75","H,,S","87",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-01","0.00","D,,S","77","H,,S","86",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-02","0.00","D,,S","76","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-03","0.00","D,,S","78","H,,S","86",",,S","64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-04","0.00","D,,S","76","H,,S","86",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-05","0.00","D,,S","73","H,,S",,,"65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-06",,,"78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-07",,,"76","H,,S",,,"67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-08",,,"79","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-09",,,"78","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-10","0.00","D,,S","78","H,,S",,,"54",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-11","0.00","D,,S","77","H,,S","88",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-12","0.00","D,,S","80","H,,S","90",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-13","0.00","D,,S","76","H,,S","87",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-14","0.00","D,,S","77","H,,S","87",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-15",,,"80","H,,S",,,"66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-16","0.00","D,,S","78","H,,S","89",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-17","0.00","D,,S","77","H,,S","89",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-18","0.00","D,,S","78","H,,S","90",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-19","0.00","D,,S","77","H,,S","89",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-20","0.00","D,,S","75","H,,S","87",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-21","0.00",",,S","76","H,,S","83",",,S","64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-22","0.08",",,S","77","H,,S","90",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-23","0.00",",,S","79","H,,S","90",",,S","63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-24","0.00","D,,S","77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-25",,,"76","H,,S","87",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-26",,,"80","H,,S",,,"65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-27","0.00","D,,S","78","H,,S",,,"63",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-28","0.00","D,,S","78","H,,S","89",",,S","64",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-29","0.00","D,,S","75","H,,S","86",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-09-30",,,"77","H,,S",,,"66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-01",,,"78","H,,S","85",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-02","0.35",",,S","80","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-03","0.35",",,S","80","H,,S","90",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-04","0.00",",,S","82","H,,S","90",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-05","0.00","D,,S","82","H,,S","88",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-06",,,"78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-07",,,"80","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-08","0.00","D,,S","79","H,,S","89",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-09","0.00","D,,S","77","H,,S","89",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-10","0.00","D,,S","78","H,,S","89",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-11","0.00","D,,S","78","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-12","0.00","D,,S","79","H,,S",,,"66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-13","0.00","D,,S","79","H,,S","90",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-14",,,"78","H,,S","84",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-15",,,"80","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-16","0.00","D,,S","79","H,,S","91",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-17","0.01","D,,S","78","H,,S","87",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-18",,,"78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-19",,,"76","H,,S","84",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-20","0.51",",,S","78","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-21","0.00",",,S","79","H,,S",,,"70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-22",,,"78","H,,S","85",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-23","0.00","D,,S","78","H,,S","91",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-24","0.01",",,S","80","H,,S","89",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-25","0.00",",,S","80","H,,S",,,"68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-26","0.00","D,,S","81","H,,S",,,"56",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-27","0.00","D,,S","80","H,,S","90",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-28","0.00","D,,S","79","H,,S","90",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-29",,,"80","H,,S","89",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-30","0.00","D,,S","78","H,,S","90",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-10-31","0.00","D,,S","79","H,,S","90",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-01","0.00","D,,S","79","H,,S","92",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-02","0.00","D,,S","80","H,,S","91",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-03",,,"79","H,,S",,,"69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-04","0.00","D,,S","82","H,,S",,,"70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-05","0.00","D,,S","81","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-06","0.04",",,S","79","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-07","0.00",",,S","79","H,,S","90",",,S","65",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-08","0.00","D,,S","80","H,,S","90",",,S","66",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-09","0.00","D,,S","78","H,,S","89",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-10",,,"79","H,,S","91",",,S","67",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-11","0.00","D,,S","79","H,,S","91",",,S","68",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-12","0.00","D,,S","80","H,,S","93",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-13","0.04","D,,S","79","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-14",,,"77","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-15",,,"81","H,,S","89",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-16","0.00",",,S","84","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-17","0.00","D,,S","81","H,,S",,,"71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-18",,,"81","H,,S","90",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-19",,,"83","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-20","0.00","D,,S","82","H,,S","90",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-21",,,"81","H,,S","92",",,S","70",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-22",,,"81","H,,S","91",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-23","0.00","D,,S","83","H,,S","94",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-24",,,"86","H,,S",,,"75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-25",,,"84","H,,S","92",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-26","0.12",",,S","82","H,,S",,,"77",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-27","0.00",",,S","83","H,,S",,,"77",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-28","0.00","D,,S","80","H,,S",,,,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-29","0.00","D,,S","82","H,,S","93",",,S","69",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-11-30",,,"78","H,,S","88",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-01","0.47",",,S","80","H,,S",,,"72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-02","0.01",",,S","82","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-03","0.00",",,S","81","H,,S","91",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-04",,,"82","H,,S",,,"75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-05","0.00","D,,S","80","H,,S","90",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-06","0.00","D,,S","82","H,,S","90",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-07","0.00","D,,S","83","H,,S",,,"74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-08",,,"80","H,,S","91",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-09","0.00","D,,S","84","H,,S","91",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-10","0.00",",,S","78","H,,S","87",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-11","0.28",",,S","78","H,,S","85",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-12","0.00",",,S","82","H,,S","88",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-13",,,"81","H,,S","89",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-14","0.08",",,S","83","H,,S",,,"75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-15","0.00",",,S","85","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-16","0.00","D,,S","81","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-17","0.00","D,,S","80","H,,S","90",",,S","72",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-18","0.00","D,,S","85","H,,S","91",",,S","76",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-19","0.00","D,,S","84","H,,S","91",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-20","0.00","D,,S","84","H,,S","92",",,S","76",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-21","0.00","D,,S","85","H,,S","92",",,S","77",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-22","0.00","D,,S","83","H,,S","92",",,S","77",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-23","0.04",",,S","82","H,,S","90",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-24","0.00",",,S","84","H,,S","92",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-25","0.00","D,,S","83","H,,S","92",",,S","71",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-26","0.08",",,S","83","H,,S",,,"73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-27","0.00",",,S","82","H,,S",,,"74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-28","0.00","D,,S","84","H,,S",,,"76",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-29",,,"84","H,,S","92",",,S","79",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-30","0.01",",,S","83","H,,S","91",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1987-12-31","0.00",",,S","82","H,,S","92",",,S",,
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-01","0.00","D,,S","83","H,,S","92",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-02",,,"84","H,,S","93",",,S","74",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-03","0.04",",,S","82","H,,S","91",",,S","73",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-04","0.71",",,S","83","H,,S","91",",,S","76",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-05","0.00",",,S","85","H,,S","92",",,S","75",",,S"
"TZ000063894","DAR ES SALAAM AIRPORT, TZ","-6.867","39.2","53.0","1988-01-06","0.00","D,,S","85","H,,S",,,"74",",,S"
